,star_point,title,text,Date of experience
0,5.0,must visit,"take the walk along the wall, and then go in th enarrow street surroundings to catch the essence of the city it 5 minutes from the Marriott where i was staying a bliss of a surprise", November 2019
1,4.0,Modern and old within walking distance of each other,"This should be one of your stops when visiting Seoul as you'll be able to absorb both modern and cultural experiences within walking distance of each other. It's easy to get here by subway. Once you exit, you'll be greeted with an amazing building that looks like a spaceship has", August 2019
2,4.0,Wall park in city,"The Dongdaemun park is on a hill, might be too taxing for some.  Locals find shaded spots and exercise. Tourists linger by the wall and take photos.  On the lower portion is a nice museum that is free with extensive information about the walls history.", September 2019
3,4.0,Happenings,"This is a happening place with the impressive Dongdaemun Design Plaza and the nearby shopping malls such as Doota, Migliore, apM Place. Expect the crowd especially in the evenings. However, there is a small park just behind the plaza, with many free seats with umbrella covers.", June 2019
4,3.0,"Went around the gates, and market",Went up the hill - Hanyangdoseong trail. It's a long way up. Went to am unexpected area - where they shoot the Korean drama - Encounter (I think...). It's cool! Good view at the top!, July 2019
5,5.0,There are many good places to buy suvenir around here,"If you are around Dongdaemun History & Cuture Park or station. You can find many good place to buy suvenir. Firstly, there are good department stores around it. And I loved small pharmacy around it which name Gwanghui Pharmacy. I heard it from my friend who study in Korea. If", March 2019
6,4.0,Modern sleek mesh with golden beauties,"the park itself is most enjoy at night, especially Korea darkens around 5.30pm and the ""rose display"" lights up at 6pm, so you will see a huge beauty in center of the complex. didnt manage to go inside for the rest of exhibition but already the outer beauty and some ruins will", November 2018
7,4.0,Shopping around dongdaemun at night,Still a good place to go at night where most shops are already closing at other place. Doota have tax free and line! Tried the burgers for the first time. Love the  signature one! A great time to come as tour bus tourist have left the place for dinner! , October 2018
8,3.0,A new and interesting public space in Seoul,"This was our second visit to Seoul and I had been researching for new and interesting places to visit, the area around Heunginjimun Gate has lots to offer. In one direction is the Seoul City Wall and Museum and in the other Dongdaemun History and Culture Park.  This is a very", April 2018
9,3.0,Arty modernist looking metal building ,Building looks good. Some shops inside the building selling design related products. Museum was closed on the Monday I was there. A lot of empty space inside the building. Not sure it's the best use of space. People sitting and strolling outside in the plaza area. Ok for 1 hour, May 2018
10,5.0,Amazing and memorable place,"This is a great place to see the old and new come together in Seoul. If you enjoy architecture or photography, this place should be on your must-see list when visiting the city. It is also my favorite part of the Hanyangdoseong trail that runs around Seoul.", December 2017
11,4.0,A blend of the past and present,A very nice place to walk around in which you can witness the past history blending in with the current present. In which how each finds a balance yet preserving the traditional culture., March 2018
12,4.0,March seoul fashion week,"I usually visit seoul in spring especially on march, the building of dongdeamum history park itself is worthy enough to visit it's designed by Zaha hadid. And if u visit on abt end of march u can also see seoul fashion week here. Even u dont like or dont understand fashion. The", March 2018
13,4.0,Unique Spot,"This was a unique spot to walk around and enjoy. There was art, restaurants underground, and shopping. I really loved the beautiful white glowing flowers at night. ", August 2017
14,4.0,Artistic park ,The park was creatively design with futuristic flair . Love strolling around here to admire the beautiful lit up led rose flowers around the garden . Big garden with chairs to seat down . , March 2018
15,5.0,Amazing Architecture MUST,This place is a must! It's so cool and sci-fi and artsy! Beautiful and unique! Really wowed us all! Go and see for yourself , November 2017
16,4.0,Future like building,"The building structure looks futuristic. There is a design building that has interesting arts. There are plenty of shops and restaurants within this building.  Not far from this place are plenty of shopping malls, street market, Seoul City wall, museum and Heunginjimum gate. The", November 2017
17,4.0,Dongdaemun History and Culture Park,"Architecture is interesting and worth seeing. There are museums, galleries for interested people. Also location is easily accessible, not far from shopping district, possible to find something to eat within complex area.", October 2017
18,4.0,Must visit,"At Dongdaemun History & Culture Park, traditional buildings and cutting-edge modern cultural facilities come together harmoniously. Seoul Fortress, Yigansumun Water Gate and Dongdaemun History Museum .Also,it close to Dongdaemun night market.It is nice place to take photos and", September 2017
19,5.0,Good place to see Design ,"A lot of useful things to buy  souvenirs, take photos, see Design museum, enjoy art and relax with your family ", September 2017
20,5.0,Nice design Architecture&more,"Nice exhibition! and lots of thing to experience. The popular one seems like the LV exhibition since they are free and full of knowledge about it. Highly recommending to pre register since the line is quite crazy! Next one is, 30 Pixar animation company anniversary. I pay", July 2017
21,4.0,Must visit!!,The centerpiece is the Dongdaemun Design Plaza. Awesome piece of architecture! We visited at night so all the more it was awesome with its changing lights. Next time I will swing by in the morning as we were in a hurry then. , June 2017
22,5.0,Amazing to view the exterior,Quite amazing exterior designs of the buildings whilst preserving some very old ancient ruins. Look out for the stunning display of white roses and the extra large suit case. Taking a selfie of a selfie with the extra large camera on display is great fun too., May 2017
